
[2026-06-02 23:11:05] COMMAND: OP wraith-pm::render
[2026-06-03 16:05:00] COMMAND: OP wraith-pm::focus terminal
[2026-06-03 16:05:01] COMMAND: OP wraith-pm::nav 2
[2026-06-03 16:06:00] COMMAND: OP wraith-pm::render
[2026-06-03 16:06:10] COMMAND: OP wraith-pm::focus map
[2026-06-03 16:06:11] COMMAND: 1
[2026-06-03 16:06:20] COMMAND: OP wraith-pm::focus terminal
[2026-06-03 16:06:21] COMMAND: 3
[2026-06-03 17:10:03] COMMAND: OP wraith-pm::up
[2026-06-03 17:10:00] COMMAND: OP wraith-pm::mouse 360 170
[2026-06-04 06:40:48] COMMAND: MOUSE_MOVE 0 50 23
[2026-06-04 06:40:48] COMMAND: MOUSE_MOVE 32 51 22
[2026-06-04 06:40:48] COMMAND: MOUSE_MOVE 0 51 22
[2026-06-04 06:40:49] COMMAND: MOUSE_MOVE 35 50 22
[2026-06-04 06:40:49] COMMAND: MOUSE_MOVE 35 48 21
[2026-06-04 06:40:49] COMMAND: MOUSE_MOVE 35 46 21
[2026-06-04 06:40:49] COMMAND: MOUSE_MOVE 35 43 19
[2026-06-04 06:40:49] COMMAND: MOUSE_MOVE 35 39 1
[2026-06-04 06:40:49] COMMAND: MOUSE_MOVE 35 36 1
[2026-06-04 06:40:49] COMMAND: MOUSE_MOVE 35 33 17
[2026-06-04 06:40:49] COMMAND: MOUSE_MOVE 35 32 1
[2026-06-04 06:40:49] COMMAND: MOUSE_MOVE 35 29 1
[2026-06-04 06:40:49] COMMAND: MOUSE_MOVE 35 29 15
[2026-06-04 06:40:49] COMMAND: MOUSE_MOVE 0 29 15
[2026-06-04 06:40:53] COMMAND: MOUSE_MOVE 35 29 16
[2026-06-04 06:40:53] COMMAND: MOUSE_MOVE 35 28 17
[2026-06-04 06:40:53] COMMAND: MOUSE_MOVE 35 27 1
[2026-06-04 06:40:53] COMMAND: MOUSE_MOVE 35 27 18
[2026-06-04 06:40:54] COMMAND: MOUSE_MOVE 0 27 18
[2026-06-04 06:53:54] COMMAND: MOUSE_MOVE 35 80 21
[2026-06-04 06:53:54] COMMAND: MOUSE_MOVE 35 79 21
[2026-06-04 06:53:54] COMMAND: MOUSE_MOVE 35 78 21
[2026-06-04 06:53:54] COMMAND: MOUSE_MOVE 35 77 1
[2026-06-04 06:53:54] COMMAND: MOUSE_MOVE 35 66 1
[2026-06-04 06:53:54] COMMAND: MOUSE_MOVE 35 59 1
[2026-06-04 06:53:54] COMMAND: MOUSE_MOVE 35 56 1
[2026-06-04 06:53:54] COMMAND: MOUSE_MOVE 0 56 21
